plate,well,site,bf_site,compound,C1,C2,C3,C4,C5,moa
P015090,M13,s4,s2,CBK309523,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s4_w12D53936C-986D-4A05-9C74-F90868015ADD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s4_w268777BBD-B455-48F1-9274-45A25C8F8AAA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s4_w3359F4AB6-CAEA-4CB2-8B14-8F049A0C2837.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s4_w45EB17E23-3DE0-4C87-8984-2225A1F1624F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s4_w5D9B9A0A4-E942-4B49-8F4B-AEB732A49A1B.tif,HDAC inhibitor
P015090,M13,s5,s3,CBK309523,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s5_w1DE24C4B1-D475-4656-BD39-2A5024EDA61D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s5_w23956F867-0C80-4A97-932B-6E533A036405.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s5_w3800A5346-66AE-4098-8B35-3595C71B3249.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s5_w4AAEFC7C6-DB27-406E-BA24-96FC5787AC32.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s5_w5C71B0C33-1AA4-4C48-98FE-D961D6BBD450.tif,HDAC inhibitor
P015090,M13,s6,s4,CBK309523,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s6_w13781F777-F5DD-4954-B0A2-B53206065188.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s6_w2375A0605-4C54-4D2F-B0A4-EDACA7993D32.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s6_w300736560-5004-42EE-87BA-E8AF2EFB5313.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s6_w494B8C007-7BFD-460F-AA10-4E085D71124D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s6_w5A1BA9F62-7B13-41F6-AFCE-76434CD1788F.tif,HDAC inhibitor
P015090,M13,s8,s5,CBK309523,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s8_w1480F1D6C-6C2E-4283-A7BE-97A602352ABD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s8_w2A947365D-08A2-4865-ADFD-385AC3DE6180.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s8_w3545E2256-A45D-4870-A268-4B7C7A65BEA8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s8_w49C52A221-F1E4-4D9D-9B8B-D7C89DB3FF41.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M13_s8_w5194D847B-54E6-4906-A5D1-110124D1BC01.tif,HDAC inhibitor
P015090,M14,s2,s1,CBK309553,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s2_w14629ABF3-A198-4C14-96E0-2DB0F30C9776.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s2_w2E1E5C778-009A-4DEF-BF92-0449DB3BA1F1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s2_w3B90C44CA-0F66-49FA-BE31-9072DAAFAAF2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s2_w4F420AEF3-FF6E-4136-8A6B-EBA1E2CFFF10.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s2_w583C31746-766B-454E-92FA-8C55838CD524.tif,HDAC inhibitor
P015090,M14,s4,s2,CBK309553,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s4_w1BB8F5F5D-F856-49ED-B179-D04D17460C14.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s4_w219D1E0C3-5F55-418E-9850-1A103C330E43.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s4_w334897020-E88F-4EC4-B447-6DC6CE1B0B51.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s4_w4F83C76CE-4F46-4D11-A493-3978F62487E6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s4_w5C9D83205-936F-4C34-BE9A-086937BEF3F9.tif,HDAC inhibitor
P015090,M14,s5,s3,CBK309553,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s5_w107070ADA-27B2-48A5-B2FF-6C9AF422486C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s5_w26B01B522-9CDE-4B7A-865C-2CC81814D6E9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s5_w3725017F7-7EBD-4D55-BA79-47D7D3B334D2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s5_w4AEA72C6E-1709-41CE-BC06-1D13DF385570.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s5_w58AAD705A-CBBA-4EB6-9CFF-CE7CD5BACC9D.tif,HDAC inhibitor
P015090,M14,s6,s4,CBK309553,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s6_w1B9E4CCE3-41B8-4960-A451-26850AF15CA5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s6_w2FF57BAC6-C281-4563-8701-CDC13D0C3F67.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s6_w37B784B06-52ED-4339-9AFE-8C0301DFBDDB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s6_w42D015E57-8E43-4707-B865-48221E80EE03.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s6_w520AC2A26-9471-4116-A6BD-A6AE317067C5.tif,HDAC inhibitor
P015090,M14,s8,s5,CBK309553,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s8_w12066F6FB-F7F1-4478-941E-002EBC4E827B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s8_w23C2C64D5-176E-4681-BDF7-EF088A07B507.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s8_w336563010-F3F9-4759-8B01-9BD665F7125D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s8_w4FB361EAA-ACFA-4A82-BD81-31E182DF58A7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s8_w598B2F914-EE72-464D-A313-C571502B65D4.tif,HDAC inhibitor
P015090,M16,s2,s1,CBK278556G,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s2_w13DF0F052-20AE-4DDA-B1FB-F3BCBEED3454.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s2_w2CB845F2F-5A40-4450-B059-3C379F5E0FBA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s2_w351F4B942-A43A-46C6-B548-7F1BD5433086.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s2_w42D9CA6E3-8012-47DC-9D7C-E01341DE853C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s2_w511CA43E8-D0B6-418F-8877-8E24AEFA5B55.tif,HSP inhibitor
P015090,M16,s4,s2,CBK278556G,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s4_w1CCF20DEC-33DC-4494-9CA7-FDDAE8A57882.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s4_w25178144E-F07B-46A5-9516-E6C5B4AF1CA6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s4_w30A10585B-CE7B-4F42-9BF2-519A0112CE84.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s4_w46C4A1E86-8B81-4008-B86A-E075B16F05EF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s4_w57E20D4E7-ED02-4CB0-9F88-5C675BD58E29.tif,HSP inhibitor
P015090,M16,s5,s3,CBK278556G,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s5_w1BB1D2EBC-8FDE-4539-B29E-A81398F4DE13.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s5_w2B2DE013E-B84B-4DF7-A016-C25F24678262.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s5_w3C636FB21-D2C8-4AC7-BBD7-868430CBC5B0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s5_w438ADDF8F-386D-4D16-BA76-2AB6A5DE427F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s5_w53B82BD33-2AC6-48D4-B2A5-52F516769426.tif,HSP inhibitor
P015090,M16,s6,s4,CBK278556G,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s6_w14D92D5BC-AFFB-491F-B2F3-F1710D605234.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s6_w2757D063F-7F4B-4E90-A803-61D2CB86D63A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s6_w3A0B52C96-9A36-4E18-AD3F-6C1D75F5DD65.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s6_w49F35E2FD-AEEA-4022-A5FD-F66516554043.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s6_w52343EE51-5BD2-44F3-B029-558309C65F0C.tif,HSP inhibitor
P015090,M16,s8,s5,CBK278556G,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s8_w18B325337-B92D-4FC6-B758-6AEFE8A5D49E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s8_w2851CFF67-2E2A-4D5D-AF39-8BCA0E66E4EF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s8_w355080AF2-F784-46D7-8264-AC763552897C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s8_w4217A7A02-9EA0-4BB2-BA27-E112F50B9CAC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M16_s8_w5D486AC69-144E-48C1-A79B-54E961B60ACE.tif,HSP inhibitor
P015090,M17,s2,s1,CBK291055,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s2_w110D374BB-BB02-4F8D-9224-A3E12F5F2C21.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s2_w25C86723F-BA7F-41A3-AC4C-B33420CF2FBE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s2_w303BE2CC5-7556-49CA-8272-CE77D9CFE896.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s2_w46587230C-1F09-4621-AFA1-01CCD2B9E11B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s2_w50D393473-C6AF-4A49-AFA8-E4FE38CE4026.tif,HDAC inhibitor
P015090,M17,s4,s2,CBK291055,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s4_w151A80FCD-A01B-4FB6-82B5-19DC4C47A71C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s4_w289A9630E-1696-40C7-A81B-C29B0D1B3FCE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s4_w326E2B110-52A9-47E5-AF10-1DF0F1C591FC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s4_w4534EFA0D-8145-4F05-8337-DB73E41D5480.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s4_w51A21E63A-73CF-40BB-8550-FC6391617D5E.tif,HDAC inhibitor
P015090,M17,s5,s3,CBK291055,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s5_w1F27E8C45-14A3-457B-A35E-C7F9B725175A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s5_w2604E5991-ACDE-4C52-A3BA-D3D4A258EE27.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s5_w32A53E30A-29C3-4A81-8994-2B1E07686F61.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s5_w4307D8FA4-ADE5-4974-8506-15EC4C5445A1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s5_w5D27C8BBA-E5E9-47BF-9D3E-991534592B6C.tif,HDAC inhibitor
P015090,M17,s6,s4,CBK291055,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s6_w1C83EB9DF-65CB-47D2-A83A-16C0E4401DEC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s6_w285C71658-E5F1-4FFA-B04D-366548C70BDA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s6_w3EFA72745-22DE-4F75-81E1-0E63FFF01D41.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s6_w43B427AE0-A12B-47F7-BEC7-E894A0652424.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s6_w508E58846-A304-4E90-BF9D-B9386F730666.tif,HDAC inhibitor
P015090,M17,s8,s5,CBK291055,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s8_w161136963-47DA-422B-B2C5-5B8A7D139DA9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s8_w203CFD1AD-4E78-495E-BE98-247CFC92EEBC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s8_w3D22A0E59-5552-4A42-8892-EC99F89DBA23.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s8_w4F8A846E5-2AF3-4CAB-BC08-65C735608CC5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s8_w5FF99E238-0BD8-4059-A428-5615E8E1DBDD.tif,HDAC inhibitor
P015090,M18,s2,s1,CBK289740,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s2_w1920877CC-B6BC-4B98-8317-66DC9967608E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s2_w2C12E9B0D-BCCA-4C10-95DF-3FFB7B0EBE3F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s2_w3EF011BDB-6173-407C-A7D8-FABE88FDA5C8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s2_w413B3F5DF-3201-4AB5-B060-DE011A67413A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s2_w508B45995-026A-42A9-8AE5-BA5D9A2A5B8C.tif,HDAC inhibitor
P015090,M18,s4,s2,CBK289740,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s4_w1F0A6E918-6620-4128-BC97-5DFDCBE5DFE8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s4_w2E3099972-3CCD-4884-9B9D-78CDC3D93824.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s4_w398711ED6-F4D5-46F4-94A2-4FA2CE8E53A0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s4_w4213EE9F3-1C8C-4EE9-B8B0-EFA1288DA85D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s4_w59C4EC9D6-5D40-44A6-94E5-39EF2911CB51.tif,HDAC inhibitor
P015090,M18,s5,s3,CBK289740,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s5_w186783EF0-BE23-4347-ABA1-B6F288FA17A7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s5_w248BD6300-EC7C-4B65-A7EF-FC6B0A2D7007.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s5_w3554ACB0F-4375-4A32-B702-7CE66944F433.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s5_w4DD4DAD90-0200-45CF-85EB-36E70F23533B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s5_w518242079-B453-43DF-96DB-E69FACD94ACA.tif,HDAC inhibitor
P015090,M18,s6,s4,CBK289740,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s6_w1DA1B776D-35F2-4A22-A818-551319252C66.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s6_w2663300A9-2D18-47FA-B810-1A9C2554B68B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s6_w33CB90665-6056-422C-9E6F-DFCB4990056D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s6_w4236F3EBC-A9DD-45BE-9977-696BE53904F4.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s6_w567BE2F9B-C15F-46E8-B62C-90D6FE494BEB.tif,HDAC inhibitor
P015090,M18,s8,s5,CBK289740,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s8_w1AC19BE39-B212-4D2F-96D6-0ECBF07637D3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s8_w2CDA3C8D5-D723-45F2-B4F2-84B869ED0640.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s8_w367E67D6A-416F-4749-A84F-B1075ED92E85.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s8_w440EA94AE-A6F2-4799-B24A-792490B84D0B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s8_w552E217DD-6392-4759-B1A4-8FCBD5EFBF3D.tif,HDAC inhibitor
P015090,M19,s2,s1,CBK290285,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s2_w1FDB2124B-EAB1-4DFE-B587-313AE32E098E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s2_w23B025C17-74B1-4FD4-8EE3-185E54EEABA7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s2_w3CE10593A-4D50-4966-B514-514E192D1CFD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s2_w436A2E048-8BB8-4981-BA23-7F594F05E133.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s2_w572DCDFEE-3651-4F5A-ACEF-AC021CC548CA.tif,HSP inhibitor
P015090,M19,s4,s2,CBK290285,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s4_w1E4E4D143-6459-4F66-B01E-634343EA9DB5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s4_w2BB3AF4C1-95C7-4C6E-B345-4993B565CA37.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s4_w36FE29126-6D2C-4EA3-8A4A-529638AA6E0D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s4_w4C7057828-1DFE-4C2C-9419-02D0C6BF3881.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s4_w553136AB6-4AC3-4482-A71B-366E27B0B28D.tif,HSP inhibitor
P015090,M19,s5,s3,CBK290285,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s5_w17BD8926D-3BB8-4B02-B760-E8125970D2E4.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s5_w26FE514A1-7E88-495E-8504-AE62C72CF2CA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s5_w3E57D783A-B0B7-457B-986A-014D344B3946.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s5_w41D2A55BD-FE58-4378-B2A7-6B0BC2BA967C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s5_w558AA48C2-462C-4EDD-BF12-2571ED8F743A.tif,HSP inhibitor
P015090,M19,s6,s4,CBK290285,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s6_w173CA4C23-79A0-4EF0-9899-5FD23EC05AC3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s6_w203DFBDDA-4F7F-4461-B636-1678AE68970A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s6_w3E218C5AE-3A1D-485E-8C4E-09E19AAA4237.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s6_w4F0838013-614D-4746-86B7-0364A05C3B27.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s6_w51C572561-75BB-4E57-A374-122D828F51C9.tif,HSP inhibitor
P015090,M19,s8,s5,CBK290285,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s8_w1390695EA-4FE9-4531-8192-33A9285A001A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s8_w29FFB4A0D-1CF9-4607-8C7C-EDF06B052442.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s8_w3AEB8EB3F-5029-4CB7-AC0F-774D2838EC61.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s8_w4D174E843-6A86-4185-A987-10E760749EA5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M19_s8_w592421CE7-6CC8-4029-B778-A1CD4CF3B51C.tif,HSP inhibitor
P015090,M20,s2,s1,CBK277990,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s2_w1E3CD8E30-BAE7-4646-8CD3-DFC6A08B53F0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s2_w279246481-61F9-4219-8F09-4D3D3C52D71C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s2_w3B74C9872-073F-4EA7-BACB-234DBA72C5F5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s2_w484B37DBE-8D95-469B-8101-7BDFBBA07D9F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s2_w5CAF1804B-EC1E-4C6A-B8FB-E7AAD4772278.tif,HDAC inhibitor
P015090,M20,s4,s2,CBK277990,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s4_w13B683492-B064-4074-939C-9B808E23B251.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s4_w2EFE7EBB4-0A21-48B4-B302-D2364D52309E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s4_w3302D92F5-847F-4891-97DB-1246EE5A7F77.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s4_w473367632-301F-4353-A0FD-BE37B34ABFE8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s4_w56E865701-21DF-4FA4-9AD0-BA1ACF5D6AF3.tif,HDAC inhibitor
P015090,M20,s5,s3,CBK277990,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s5_w1769CB98A-27B8-47FB-B2F1-2973935B5102.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s5_w217CD0489-4255-498F-8603-FD047C9AFAFD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s5_w3C85BFAB3-AD1D-4580-8545-F61AAF6DD859.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s5_w48B70B3D3-1B81-4FFF-AD4A-7A07546EC097.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s5_w5D2E1C338-FE0C-49CE-8684-B5EE888351D3.tif,HDAC inhibitor
P015090,M20,s6,s4,CBK277990,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s6_w18128FA7D-96E1-41E2-A17B-623C3A7F043D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s6_w209AADCF9-15B6-4B94-8846-358D31080FA9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s6_w357638A59-16A6-4381-8072-469E6BE604B6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s6_w4719048A1-7C0B-4F22-B65F-115CD52C42E6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s6_w534E20855-43AB-463A-9250-38B442D8F824.tif,HDAC inhibitor
P015090,M20,s8,s5,CBK277990,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s8_w1AA156E87-9655-4328-A171-F1DA74645C35.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s8_w24991A2E4-A8C9-4499-AA93-3C59701FDDBA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s8_w3E6A93D73-DC4B-4CB2-9697-04D20DD9C446.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s8_w454AE3527-0B86-45BF-BC17-92D41284F874.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M20_s8_w5287182A9-9171-48F4-B192-307CC0AC8604.tif,HDAC inhibitor
P015090,M21,s2,s1,CBK201016,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s2_w1D7AFF116-7ADD-481B-8216-99C4A54C0114.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s2_w28C3A6A54-67B2-4592-BCF1-EE6690C9441F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s2_w3CDE282E0-0550-44C4-8E83-5AD5F92EC12A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s2_w464EB23BB-8381-47D9-AF68-66E22F74E4A7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s2_w5B06221D6-17E4-4423-8CBF-53018FE570AB.tif,HDAC inhibitor
P015090,M21,s4,s2,CBK201016,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s4_w1655D2A57-9F37-417A-BD6C-076686141ECB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s4_w2D033B172-B7AD-4DBA-AF17-6AE73F2EA6A0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s4_w33760705C-D9F2-4FD6-A569-23E68280ABBA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s4_w42CE0D160-67B4-4043-869F-9F75C11072B7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s4_w5836A2F26-F5AC-4A7B-99DA-30BE8AD4AA9A.tif,HDAC inhibitor
P015090,M21,s5,s3,CBK201016,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s5_w176F764E7-171E-41D6-BA82-AAD386F9CB6F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s5_w2E0F881F9-53E9-4E13-8CF0-EDB4C0F5EC65.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s5_w3B4E6215F-BE69-4442-98CD-09D29035C1C4.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s5_w4D75F852C-0A2A-495E-A9DB-98A98251C086.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s5_w583BC9C1F-CE32-4C86-AADD-B48653D23876.tif,HDAC inhibitor
P015090,M21,s6,s4,CBK201016,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s6_w1AAF6D053-46C0-4D9C-BD32-7B70E0117E05.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s6_w22BAF3C45-EB1C-4271-9BAF-D8371499483F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s6_w3086E935C-6941-4840-8170-0B2982B01486.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s6_w4CC021092-5F37-4960-AA69-2990526510AE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1_M21_s6_w5730F257D-DE22-4649-BC8B-85C2D14B4278.tif,HDAC inhibitor
